,equal_weight,cap_weighted,min_variance,mean_variance,risk_parity,momentum
2018-02-01,-0.060830902122700856,-0.04977088714957993,-0.0869488401998644,-0.02953916995981638,-0.06638396475799585,-0.053998964542881486
2018-03-01,-0.02201378232634899,-0.02148944187850244,-0.006312315067544609,-0.03904453022554466,-0.018966004263834157,-0.034717068372268046
2018-04-01,-0.016390873561110235,0.008864772386138363,-0.019833605523435924,-0.026915419920663177,-0.01790739490542926,-0.014393950749568818
2018-05-01,0.0034057947248802723,0.01844099979315842,0.002205400800696817,0.017166648064844248,0.0012443389608875915,0.00816779012992603
2018-06-01,0.0066890030357804,0.0070521113581767615,0.023529113709491675,-0.025298427006810852,0.010778972364395756,-0.0124488143308112
2018-07-01,0.06572930372432098,0.06907486430362766,0.054923660520301835,0.08261084149537554,0.0645055924463189,0.06299948584144183
2018-08-01,0.013412734897762294,0.04367889717918725,0.014761015593321521,0.008654460817632326,0.01511466259797245,0.02471188460075085
2018-09-01,0.02936436285540267,0.01985169140286828,0.03450525695806144,0.019976615240747547,0.028617360193004777,0.02338153912097795
2018-10-01,-0.04479044818993136,-0.03381261944114405,-0.024219337053944297,-0.06450222356803526,-0.037034461924485645,-0.044442678407241955
2018-11-01,0.051955693760782864,0.03686378956044089,0.05188318990115505,0.06243420346453422,0.05073600166661285,0.04038240838251025
2018-12-01,-0.07749586491715287,-0.07908554294277345,-0.07508645740782424,-0.09360335230185399,-0.07553353670221927,-0.06791558716639699
2019-01-01,0.04936761208557715,0.030908955252526748,0.051990430321013754,0.03828507176406302,0.04706895465227253,0.028055123522804332
2019-02-01,0.029399234856349432,0.04931399176164283,0.0197312426235488,0.034787188703259454,0.027363589249534394,0.017660557491088635
2019-03-01,0.010890899377916343,0.02537957016509062,0.020019755988560005,0.009311100814986808,0.012880224055693964,0.022803805194772417
2019-04-01,0.04411699971958699,0.07013159170296074,0.034883215524869726,0.059011358053150255,0.04347212731968078,0.06229429075004179
2019-05-01,-0.06074934821472103,-0.042993713643210904,-0.03049890691390421,-0.07851104608739143,-0.05271558915670332,-0.03404242755748872
2019-06-01,0.07430878594816573,0.07561195732350268,0.06251354709795871,0.06771734581804864,0.0716157628136231,0.06371046727196879
2019-07-01,0.005591403027218332,0.0026122839590719993,0.007502744493293661,-0.0024598281814096393,0.0053865040621526306,0.01006288916675753
2019-08-01,-0.030108501101930894,-0.0006954976373769071,-0.011724536134771903,-0.0173593623863603,-0.022904090985196815,0.0005462352244984163
2019-09-01,0.024953606919393894,0.017882353646515966,0.022576554551617407,0.03633729769179189,0.022866059093888107,0.01657180431600468
2019-10-01,0.013460900130836773,0.022299034235345277,0.012508591866023079,0.02409862073810166,0.011574744042286672,0.015395472735551516
2019-11-01,0.03777061599773353,0.043242802979863784,0.0020121169669028703,0.027536613153229528,0.03132456796495559,0.04421160817178493
2019-12-01,0.02338061597656565,0.03221419814191534,0.02429789053715083,0.03128035139645696,0.023195498057113524,0.026307468189415133
2020-01-01,-0.020682715108069915,0.027934919924930097,-0.007696748834549779,-0.0030215778257167867,-0.01607881368417372,0.004954071190118864
2020-02-01,-0.09135967575846088,-0.06739163939800957,-0.09384366340267669,-0.07841161324942097,-0.0913055412558247,-0.09229006447447616
2020-03-01,-0.09777850574021521,-0.04355300778955154,-0.07782971059935914,-0.09720994346707122,-0.08847410124919093,-0.0942096781494242
2020-04-01,0.10969666831113682,0.12282322201900439,0.09266766350731223,0.08199478043503666,0.1062632915059146,0.08602298621092294
2020-05-01,0.01945694832626975,0.020834828830615944,0.008402234526782808,0.014469366561514634,0.016693008068546487,0.010777234229964449
2020-06-01,-0.01725964984705266,0.04499907070045687,-0.025842270425956503,0.020667815985013833,-0.018215147870560847,-0.020990968156538715
2020-07-01,0.04510161324591342,0.0324930200313481,0.09468081507660449,0.05944644847425835,0.05524758267058903,0.05032470472004081
2020-08-01,0.053155403866076215,0.08045372860872672,0.05220138807968452,0.07593371612972351,0.05501941078405322,0.07631701894171054
2020-09-01,-0.027486814540569175,-0.04826555908951264,-0.004505744575557364,-0.0017764124348997894,-0.02190596302246687,-0.011049873834060383
2020-10-01,-0.02180373947972451,-0.030445361565549223,-0.016126306774193907,0.0014041787757816757,-0.021822716559043564,-0.0177804845695357
2020-11-01,0.1171236949861504,0.08202806296950392,0.07716904081067837,0.06986913989147786,0.10557072298919315,0.08196581781478654
2020-12-01,0.04683065636178704,0.027955002267097805,0.011076659775403964,0.009103406477504372,0.037645559347358956,0.022519849284596997
2021-01-01,-0.013176457641549897,0.017863666717034387,-0.044731182553960566,-0.011411143871027526,-0.020917609228818166,-0.004036749026672115
2021-02-01,0.04320494251120914,0.003941677940239962,-0.01036170163082288,0.02612657998386913,0.023001886164420907,0.028935621841262516
2021-03-01,0.05809893461707308,0.029904919934616945,0.06659328625594106,0.04489751616355284,0.061193073738944385,0.041903791942187865
2021-04-01,0.024825931377122815,0.051378183063157244,0.029151301923676338,0.026020216784638905,0.024145179374400787,0.022412755838115864
2021-05-01,0.023881693865609482,0.005700103232216587,0.013996916977971714,0.03404537361178596,0.022226733633046253,0.024754454903265635
2021-06-01,-0.00321702007886095,0.04736204972357144,0.009815778943654459,-0.01792561927985257,-0.0020854433721380584,-0.0037335590678676464
2021-07-01,0.01120009628640966,0.03972718959155692,0.043840918209960195,-0.0002224310628915369,0.021051024548965878,-0.016855065325503966
2021-08-01,0.02032404346878799,0.05045331271485224,0.027525408266872883,0.04452579688842754,0.021869718914003095,0.019673662269674097
2021-09-01,-0.041790288290030994,-0.05660479460932955,-0.05447291106520207,-0.048851514332863104,-0.04608145131589036,-0.03660177216461025
2021-10-01,0.04204567266144536,0.1274388525548975,0.08359824873084352,0.0900118617379942,0.048276146411219384,0.06674097725065552
2021-11-01,-0.02305205676986731,-0.0033769970457255562,-0.006003438585521275,-0.04171107016244253,-0.017570815216338933,-0.013626431515137163
2021-12-01,0.07087852693930916,0.03327383571480725,0.08135327283060537,0.02959671557064066,0.0751980049024604,0.04568012861402239
2022-01-01,-0.013682085891203769,-0.057322040195087645,-0.03183633603608575,-0.05014085746464943,-0.019082637384883885,-0.0008379052398240122
2022-02-01,-0.035596002583626725,-0.037951923385233344,-0.03807948030630962,-0.052816943254759496,-0.037239550166263485,-0.041741062450681043
2022-03-01,0.04090256349067295,0.040616188917610124,0.04853208912573837,0.08258270184677993,0.04268195916938313,0.03869723230173761
2022-04-01,-0.028720008624479924,-0.06702422764298817,0.0008024025954211958,-0.0167205656025199,-0.02016408228119631,-0.0007097410786927189
2022-05-01,0.015606821349303501,-0.015773112344756673,-0.04027998784839961,-0.052442253187198064,0.0016556364289953506,-0.007641012245542665
2022-06-01,-0.07086542239874014,-0.055853804878922365,-0.04213131192755272,-0.07743182165503384,-0.06236709514206967,-0.03572990800385455
2022-07-01,0.04706687208464272,0.07047828940857165,0.034845727954710116,0.04251189537315884,0.0414254168776206,0.028383394117091797
2022-08-01,-0.03637164059242769,-0.0535674567947273,-0.03813074060706665,-0.05357146943057616,-0.03675521480596004,-0.038320352674218315
2022-09-01,-0.07877878353051206,-0.08700222767949287,-0.07023090006825099,-0.0780086640711629,-0.07403876526605414,-0.05866379005321805
2022-10-01,0.13414726542747915,0.04716974787113305,0.07639362016660281,0.09684911016437399,0.11958555031557035,0.11740863639734188
2022-11-01,0.05758885066071787,0.0857420965127767,0.07639510253004755,0.08471440240228956,0.063535778732295,0.05976510385700267
2022-12-01,-0.027940718685347664,-0.04417767656621973,-0.017440402697608288,-0.024176573236150935,-0.0254824709659976,-0.006042074718883382
2023-01-01,0.006512067799061387,0.011827001530684353,-0.03168465923050398,-0.011001221554740493,-0.005083882481100739,-0.005169536191554101
2023-02-01,-0.03637387968585125,-0.008963170338304353,-0.03041066602089066,-0.03393198576968868,-0.03520041028623768,-0.03689015666218838
2023-03-01,0.016878428042899307,0.09655386567683996,0.06470385722635785,0.061138628510313486,0.026999034763385034,0.011706120251782283
2023-04-01,0.024967766559057913,0.05147409785739364,0.045913137014143186,0.05374466628659892,0.027617165665629616,0.021833383338858998
2023-05-01,-0.04953874779931548,0.02689748865919368,-0.043016208364405284,-0.039994658989113155,-0.04569283966855928,-0.056800588183910795
2023-06-01,0.05556435644931139,0.04123763987755038,0.052655255723807075,0.05409506745324054,0.052824283407107174,0.06830846840115266
2023-07-01,0.03651965862172735,0.00019264855758325866,0.018978309214078077,0.012823062323121429,0.03249595193916939,0.03575324445567719
2023-08-01,-0.010021297221554551,-0.016109899257031032,-0.009655875493168091,0.010147970455236062,-0.010525961836683542,0.0029911458593701004
2023-09-01,-0.036898277650290426,-0.031513469989726844,-0.03846967742974701,-0.02743024062715609,-0.038961236801492626,-0.03190196751193447
2023-10-01,-0.023491910552948563,0.035760898955861035,0.00974457309341956,-0.009099578313506213,-0.013899636418957164,-0.029829240758592647
2023-11-01,0.06377794289876942,0.08706325840430926,0.02828846464381455,0.035807892251652394,0.05479397776804718,0.0658994841381575
2023-12-01,0.023705539178655574,-0.0012778295986376434,-0.0036828806245617976,0.019104312712303433,0.015798721491818057,0.04381487348159676
2024-01-01,0.02437705241138699,0.048475509660157526,0.03709348066921902,0.05502918944513113,0.02738412470527886,0.059886544436423626
2024-02-01,0.04224748858323771,0.04229333166399495,0.031105795166465985,0.0540541499087037,0.03693266720646304,0.07713787618261946
2024-03-01,0.057213309715963986,0.02666206901846866,0.01744479011373784,0.046113708879795955,0.04773647453874871,0.04547753695109403
2024-04-01,-0.038813297210118905,-0.06019889412172849,-0.03610925556987094,-0.0421959827034904,-0.03764976715943165,-0.054386600297857184
2024-05-01,0.035602283570055175,0.0651486356194612,0.05103471469064041,0.05525249689439366,0.04205994206912416,0.0327986832696265
2024-06-01,0.006431775577610725,0.053320666868873774,0.018769719658303766,0.020974819665033145,0.010563984119929717,0.024082942858453114
2024-07-01,0.05037737775417252,-0.03130988148068255,0.02008213418905501,-0.0001458424404059659,0.04544331973227448,0.06839488404429245
2024-08-01,0.03865333559684829,0.02078521200564218,0.07055274243689491,0.04850413436108096,0.045405063194531456,0.055851664518673114
2024-09-01,0.02192051900865772,0.024797236289061646,0.01010509225024955,0.04678709390392605,0.02053801847734078,0.03702215427025281
2024-10-01,-0.02607779372200535,-0.03730465868935685,-0.025014470489690795,-0.024000193805315307,-0.028237739626776538,-0.023624418913282867
2024-11-01,0.063558978471662,0.055788212922682816,0.04952358935677875,0.07948542906356951,0.05890691311524618,0.08856282784984343
2024-12-01,-0.04359052611853597,-0.01720623972211773,-0.045328862032218226,-0.04880202405688297,-0.04079847684759807,-0.039853347030924254
2025-01-01,0.054526693906850485,0.013572939361554867,0.03082251502055918,0.0478296347128988,0.05027963248270938,0.09858843267276352
2025-02-01,0.01783430316934284,-0.019321260366518878,0.04112421889534539,-0.025062142831769246,0.021837558234396294,-0.009125491378815565
2025-03-01,-0.037613067203425436,-0.05490402511994757,-0.0297501872612685,-0.04722827712355478,-0.036555028328573776,-0.07040791559897086
2025-04-01,-0.023913712353670392,0.03846211768561804,-0.002150158191789223,0.0048205531876931345,-0.01572140563623195,5.9301525000382625e-05
2025-05-01,0.06515128206521588,0.11404410898589869,0.03616638307397711,0.061613921788825785,0.05665483235938488,0.04044617878381631
2025-06-01,0.045521623655639665,0.060260028254306125,0.006201990031329998,0.06346303462433973,0.03585665066577124,0.03752172993782875
2025-07-01,0.0029345105924378665,0.04946700933687992,0.024109879254925054,0.010182529968735895,0.0019275552018501543,-0.016854425110671995
2025-08-01,0.013873207788728007,-0.028345290051767884,0.029696463199030538,-0.0035715483790365148,0.017725928636875145,-0.00440368977369115
2025-09-01,0.033592827638412814,0.029154149035882208,0.018094212896597874,0.045218588903040195,0.029062225335413455,0.06585163080231665
2025-10-01,0.029719137934922795,0.0016332626070101552,0.00016471037899104174,0.02057918999885557,0.019967035478012655,0.043162054856956976
2025-11-01,0.02140017602841304,-0.013481503595407418,0.03818634270077708,0.002058521033551013,0.027249542814501034,-0.002526688559238797
2025-12-01,-0.0050093875544768695,-0.008785743237782008,-0.006632627239924693,0.0002700283010272758,-0.007849465427812272,-0.015537072988593819
2026-01-01,0.04464965452165408,-0.0456179692061065,0.06198773248069945,0.0506805456219381,0.048299003502720685,0.043718936646359736
2026-02-01,0.02790437420750066,-0.026866473066885794,0.049954328455087786,-0.014054774252359159,0.03223883467830536,0.02610272641193011
2026-03-01,-0.03663935485168497,-0.03930733133531715,-0.01974517673136394,0.012414889740525025,-0.03322240140602478,-0.005094261641742965
2026-04-01,0.032747081934690725,0.06957321679487344,0.005594059251588633,0.04462186345860778,0.020897695073084862,0.045869277475314975
2026-05-01,0.013781515688795029,0.03319680607203442,0.010460851936781493,0.029955050539479857,0.011388886507127247,-0.04201729297969313
2026-06-01,0.009607095157699454,-0.09383095246595,-0.032653245139930925,0.02214954562996425,-0.004472792482150376,0.046003435712748036
2026-07-01,0.010948683832559675,0.02527977416716063,0.02314426770222458,-0.018087804617942713,0.016616918852141768,-0.005132140383254084
