,CAT,DIS,IBM,JNJ,JPM,KO,MMM,MSFT,PFE,PG,WMT,XOM
2008-01-01,2.418711250389524e-10,1.6573920548524657e-10,3.4538994534878246e-10,0.09336130485299131,0.07562617687765523,0.04999999653071801,0.11534879761037663,2.9606242489100966e-10,1.2314966204829978e-09,0.24999999941497422,0.16566372368330684,0.2499999987494183
2008-02-01,0.04753088417887605,2.6056750223732418e-09,2.8445518613973693e-10,0.1305515504624604,0.07581610053763536,0.025518065056509883,0.0976934897967026,5.252259121635506e-10,2.052074373752807e-08,0.24999999871554052,0.18075262394677477,0.19213726336940043
2008-03-01,0.0557384096533364,2.5750625262245602e-09,1.8873472422367715e-09,0.13055155043946765,0.16760852916056515,0.02551806545683981,0.09769348948975708,1.2144185059337933e-09,1.9901021742048243e-08,0.15483016347863102,0.18075265754975642,0.18730710919379645
2008-04-01,0.1130551646809764,0.023248224065618887,0.000760074595935494,0.1305515527840267,0.1407847322682472,0.02551805481335735,0.041413112658780844,3.30120122073964e-10,1.999163204623638e-08,0.13793444991153905,0.19942759655869105,0.1873070173410748
2008-05-01,0.15691315409958462,0.00615519610207727,2.155164451287705e-09,0.17987364036097597,0.1201550449562965,0.000583165774475997,0.04141311503062303,4.271457646770499e-09,1.2257669881918553e-08,0.13793448209687212,0.2062474095630516,0.15072477333175077
2008-06-01,0.1812342383773407,1.1252669130617522e-08,3.597130755842078e-09,0.2352922999090503,0.0843086851730403,6.884450437988591e-09,0.030090912574059294,4.892280296255579e-09,6.054078045690761e-09,0.12325805104236093,0.2265075967594644,0.11930818348407542
2008-07-01,0.1875485968385826,1.0135661716567933e-08,3.9382773869739735e-09,0.24999997945477676,0.06679079230140338,6.891328670305528e-09,0.023647691063323394,0.007837785300860763,1.8835628417912446e-09,0.12208006326249286,0.24149080940189568,0.10060425952783408
2008-08-01,0.18180878302172088,9.111370282503984e-09,3.4208181639744377e-09,0.2499999856161667,1.0944875238315452e-09,5.483928151524681e-09,0.023647686884618026,0.007837786971415543,1.609992630698124e-09,0.09461067898485727,0.24999999963770375,0.19209505816292125
2008-09-01,0.15675236203193493,8.337238730625954e-09,4.9068972814083e-09,0.2499999924765824,5.866612257693328e-10,4.671455570270345e-09,0.023647679838603587,0.04993283835248715,2.278342575963121e-09,0.01966712014303669,0.24999999967800784,0.24999998669875204
2008-10-01,0.08189706548989559,2.0700190340387583e-08,0.006132562966862085,0.2499999971871528,0.03561387494307346,0.00023274442460921474,0.0316684879759062,0.04993283553754052,0.04999996199112096,0.019667118318829186,0.24999999955264593,0.22485533091217375
2008-11-01,0.050434168273154424,1.9701466950542728e-08,0.004878405829707023,0.24999999488164668,1.3416189291966537e-09,0.00023272306120715824,4.095587290087093e-08,0.12478810063815016,0.04999950140140427,0.01966704924247384,0.24999999851455554,0.24999999615874208
2008-12-01,1.461798657975139e-10,7.237099996892117e-09,9.319761561918877e-10,0.24999999206572454,1.2852918688517603e-09,2.6344110685327725e-09,0.021507651094822965,0.08033342396222731,0.05000000451748449,0.09815891779281684,0.2499999991615783,0.24999999917038654
